dataset_index,image_id,distortion_type,severity_level,parameter_value,snr_db,class_name,true_positives,false_positives,false_negatives,num_predictions,num_ground_truth_objects
1161,2010_004186,low_light,medium,0.35,3.70070887286748,car,0,0,3,0,3
1161,2010_004186,low_light,medium,0.35,3.70070887286748,person,1,1,0,2,1
1161,2010_004186,low_light,severe,0.15,1.3794706108122803,car,0,0,3,0,3
1161,2010_004186,low_light,severe,0.15,1.3794706108122803,person,1,2,0,3,1
1179,2010_004540,gaussian_noise,mild,10.0,23.1387632201483,cat,1,1,0,2,1
1179,2010_004540,gaussian_noise,medium,25.0,15.211648801666453,cat,0,0,1,0,1
1179,2010_004540,gaussian_noise,severe,50.0,9.416168837287316,cat,0,0,1,0,1
1179,2010_004540,jpeg_compression,mild,50.0,30.536490486319337,cat,1,1,0,2,1
1179,2010_004540,jpeg_compression,medium,20.0,27.53037999860144,cat,0,0,1,0,1
1179,2010_004540,jpeg_compression,severe,5.0,22.0746191213067,cat,0,0,1,0,1
1179,2010_004540,low_light,mild,0.6,7.899932922080301,cat,1,1,0,2,1
1179,2010_004540,low_light,medium,0.35,3.6987705019664667,cat,1,0,0,1,1
1179,2010_004540,low_light,severe,0.15,1.378780078071954,cat,1,0,0,1,1
1187,2010_004683,gaussian_noise,mild,10.0,23.815197180945905,dog,1,0,0,1,1
1187,2010_004683,gaussian_noise,mild,10.0,23.815197180945905,pottedplant,3,0,1,3,4
1187,2010_004683,gaussian_noise,medium,25.0,16.198167842300233,dog,1,0,0,1,1
1187,2010_004683,gaussian_noise,medium,25.0,16.198167842300233,pottedplant,2,0,2,2,4
1187,2010_004683,gaussian_noise,severe,50.0,10.641680440267077,dog,1,0,0,1,1
1187,2010_004683,gaussian_noise,severe,50.0,10.641680440267077,pottedplant,0,0,4,0,4
1187,2010_004683,jpeg_compression,mild,50.0,20.25930776625987,dog,1,0,0,1,1
1187,2010_004683,jpeg_compression,mild,50.0,20.25930776625987,pottedplant,2,1,2,3,4
1187,2010_004683,jpeg_compression,medium,20.0,17.14477609274297,dog,1,0,0,1,1
1187,2010_004683,jpeg_compression,medium,20.0,17.14477609274297,pottedplant,3,0,1,3,4
1187,2010_004683,jpeg_compression,severe,5.0,14.147256754012208,dog,0,0,1,0,1
1187,2010_004683,jpeg_compression,severe,5.0,14.147256754012208,pottedplant,0,0,4,0,4
1187,2010_004683,low_light,mild,0.6,7.91724972282526,dog,1,0,0,1,1
1187,2010_004683,low_light,mild,0.6,7.91724972282526,pottedplant,3,0,1,3,4
1187,2010_004683,low_light,medium,0.35,3.7082817608084007,dog,1,0,0,1,1
1187,2010_004683,low_light,medium,0.35,3.7082817608084007,pottedplant,3,0,1,3,4
1187,2010_004683,low_light,severe,0.15,1.3863659712268819,dog,1,0,0,1,1
1187,2010_004683,low_light,severe,0.15,1.3863659712268819,pottedplant,2,0,2,2,4
1201,2010_004960,gaussian_noise,mild,10.0,20.807243082123925,bird,1,0,0,1,1
1201,2010_004960,gaussian_noise,medium,25.0,13.154167657232827,bird,1,0,0,1,1
1201,2010_004960,gaussian_noise,severe,50.0,7.66840174488654,bird,0,0,1,0,1
1201,2010_004960,jpeg_compression,mild,50.0,21.091695709206046,bird,1,0,0,1,1
1201,2010_004960,jpeg_compression,medium,20.0,17.75878101746059,bird,1,0,0,1,1
1201,2010_004960,jpeg_compression,severe,5.0,13.284800867480017,bird,0,0,1,0,1
1201,2010_004960,low_light,mild,0.6,7.893200560958398,bird,1,0,0,1,1
1201,2010_004960,low_light,medium,0.35,3.693870709843556,bird,1,0,0,1,1
1201,2010_004960,low_light,severe,0.15,1.3749719654571135,bird,1,0,0,1,1
1211,2010_005128,gaussian_noise,mild,10.0,24.56203409137347,cat,1,0,0,1,1
1211,2010_005128,gaussian_noise,mild,10.0,24.56203409137347,chair,0,1,0,1,0
1211,2010_005128,gaussian_noise,medium,25.0,16.981063641360436,cat,0,0,1,0,1
1211,2010_005128,gaussian_noise,severe,50.0,11.52012521234536,cat,0,0,1,0,1
1211,2010_005128,jpeg_compression,mild,50.0,26.98378230489609,cat,1,0,0,1,1
1211,2010_005128,jpeg_compression,medium,20.0,24.617165483470487,cat,0,1,1,1,1
1211,2010_005128,jpeg_compression,severe,5.0,19.920262679201784,cat,0,0,1,0,1
1211,2010_005128,low_light,mild,0.6,7.916008201064688,cat,1,0,0,1,1
1211,2010_005128,low_light,mild,0.6,7.916008201064688,chair,0,2,0,2,0
1211,2010_005128,low_light,medium,0.35,3.7082100416120833,cat,1,0,0,1,1
1211,2010_005128,low_light,medium,0.35,3.7082100416120833,chair,0,2,0,2,0
1211,2010_005128,low_light,severe,0.15,1.3868358421215885,cat,1,0,0,1,1
1211,2010_005128,low_light,severe,0.15,1.3868358421215885,dog,0,1,0,1,0
1243,2010_005723,gaussian_noise,mild,10.0,24.078334349793067,person,1,0,0,1,1
1243,2010_005723,gaussian_noise,medium,25.0,16.491074403699116,person,1,0,0,1,1
1243,2010_005723,gaussian_noise,severe,50.0,11.114837318081115,person,0,0,1,0,1
1243,2010_005723,jpeg_compression,mild,50.0,25.764238256290085,person,1,0,0,1,1
1243,2010_005723,jpeg_compression,mild,50.0,25.764238256290085,sofa,0,1,0,1,0
1243,2010_005723,jpeg_compression,medium,20.0,22.92091147091724,person,1,0,0,1,1
1243,2010_005723,jpeg_compression,severe,5.0,18.600967108195007,person,0,0,1,0,1
1243,2010_005723,low_light,mild,0.6,7.911410476749095,person,1,0,0,1,1
1243,2010_005723,low_light,mild,0.6,7.911410476749095,sofa,0,1,0,1,0
1243,2010_005723,low_light,medium,0.35,3.706881930979754,person,1,0,0,1,1
1243,2010_005723,low_light,severe,0.15,1.3848397978345395,person,1,0,0,1,1
1272,2011_000006,gaussian_noise,mild,10.0,18.391893282931914,chair,0,0,1,0,1
1272,2011_000006,gaussian_noise,mild,10.0,18.391893282931914,person,4,0,0,4,4
1272,2011_000006,gaussian_noise,mild,10.0,18.391893282931914,sofa,0,1,1,1,1
1272,2011_000006,gaussian_noise,medium,25.0,10.8197470029376,chair,0,0,1,0,1
1272,2011_000006,gaussian_noise,medium,25.0,10.8197470029376,person,3,0,1,3,4
1272,2011_000006,gaussian_noise,medium,25.0,10.8197470029376,sofa,0,1,1,1,1
1272,2011_000006,gaussian_noise,severe,50.0,5.309075697527767,chair,0,0,1,0,1
1272,2011_000006,gaussian_noise,severe,50.0,5.309075697527767,person,3,0,1,3,4
1272,2011_000006,gaussian_noise,severe,50.0,5.309075697527767,sofa,0,0,1,0,1
1272,2011_000006,jpeg_compression,mild,50.0,22.163383392765912,chair,0,0,1,0,1
1272,2011_000006,jpeg_compression,mild,50.0,22.163383392765912,person,4,0,0,4,4
1272,2011_000006,jpeg_compression,mild,50.0,22.163383392765912,sofa,0,0,1,0,1
1272,2011_000006,jpeg_compression,medium,20.0,19.589492405634978,chair,0,0,1,0,1
1272,2011_000006,jpeg_compression,medium,20.0,19.589492405634978,person,3,1,1,4,4
1272,2011_000006,jpeg_compression,medium,20.0,19.589492405634978,sofa,0,0,1,0,1
1272,2011_000006,jpeg_compression,severe,5.0,14.34541019713783,chair,0,0,1,0,1
1272,2011_000006,jpeg_compression,severe,5.0,14.34541019713783,person,0,0,4,0,4
1272,2011_000006,jpeg_compression,severe,5.0,14.34541019713783,sofa,0,0,1,0,1
1272,2011_000006,low_light,mild,0.6,7.874977549504804,chair,0,0,1,0,1
1272,2011_000006,low_light,mild,0.6,7.874977549504804,person,4,1,0,5,4
1272,2011_000006,low_light,mild,0.6,7.874977549504804,sofa,1,1,0,2,1
1272,2011_000006,low_light,medium,0.35,3.680735235289558,chair,0,0,1,0,1
1272,2011_000006,low_light,medium,0.35,3.680735235289558,person,4,1,0,5,4
1272,2011_000006,low_light,medium,0.35,3.680735235289558,sofa,0,1,1,1,1
1272,2011_000006,low_light,severe,0.15,1.3649291268686905,chair,0,0,1,0,1
1272,2011_000006,low_light,severe,0.15,1.3649291268686905,person,4,0,0,4,4
1272,2011_000006,low_light,severe,0.15,1.3649291268686905,sofa,0,1,1,1,1
1273,2011_000025,gaussian_noise,mild,10.0,22.365538261845085,bus,2,0,0,2,2
1273,2011_000025,gaussian_noise,mild,10.0,22.365538261845085,car,0,1,0,1,0
1273,2011_000025,gaussian_noise,medium,25.0,14.751581484285518,bus,1,0,1,1,2
1273,2011_000025,gaussian_noise,severe,50.0,9.28673707987077,bus,0,0,2,0,2
1273,2011_000025,jpeg_compression,mild,50.0,22.019075015516286,bus,2,0,0,2,2
1273,2011_000025,jpeg_compression,mild,50.0,22.019075015516286,car,0,1,0,1,0
1273,2011_000025,jpeg_compression,medium,20.0,19.32695394217358,bus,2,0,0,2,2
1273,2011_000025,jpeg_compression,medium,20.0,19.32695394217358,car,0,1,0,1,0
1273,2011_000025,jpeg_compression,severe,5.0,15.172238955371093,bus,1,0,1,1,2
1273,2011_000025,low_light,mild,0.6,7.9042311394540015,bus,2,0,0,2,2
1273,2011_000025,low_light,mild,0.6,7.9042311394540015,car,0,1,0,1,0
1273,2011_000025,low_light,medium,0.35,3.702113831289531,bus,2,0,0,2,2
1273,2011_000025,low_light,medium,0.35,3.702113831289531,car,0,1,0,1,0
1273,2011_000025,low_light,severe,0.15,1.3817257122699753,bus,2,0,0,2,2
1273,2011_000025,low_light,severe,0.15,1.3817257122699753,car,0,1,0,1,0
1303,2011_000400,gaussian_noise,mild,10.0,17.986633493050796,chair,0,1,0,1,0
1303,2011_000400,gaussian_noise,mild,10.0,17.986633493050796,diningtable,0,1,0,1,0
1303,2011_000400,gaussian_noise,mild,10.0,17.986633493050796,pottedplant,0,2,0,2,0
1303,2011_000400,gaussian_noise,mild,10.0,17.986633493050796,tvmonitor,1,0,0,1,1
1303,2011_000400,gaussian_noise,medium,25.0,10.200853391049858,tvmonitor,1,0,0,1,1
1303,2011_000400,gaussian_noise,severe,50.0,4.683776380644898,tvmonitor,0,0,1,0,1
1303,2011_000400,jpeg_compression,mild,50.0,23.80318699116861,diningtable,0,1,0,1,0
1303,2011_000400,jpeg_compression,mild,50.0,23.80318699116861,pottedplant,0,2,0,2,0
1303,2011_000400,jpeg_compression,mild,50.0,23.80318699116861,tvmonitor,1,0,0,1,1
1303,2011_000400,jpeg_compression,medium,20.0,21.452037373896967,pottedplant,0,1,0,1,0
1303,2011_000400,jpeg_compression,medium,20.0,21.452037373896967,tvmonitor,1,0,0,1,1
1303,2011_000400,jpeg_compression,severe,5.0,15.647312372997943,tvmonitor,1,1,0,2,1
1303,2011_000400,low_light,mild,0.6,7.856696315272792,diningtable,0,1,0,1,0
1303,2011_000400,low_light,mild,0.6,7.856696315272792,pottedplant,0,2,0,2,0
1303,2011_000400,low_light,mild,0.6,7.856696315272792,tvmonitor,1,0,0,1,1
1303,2011_000400,low_light,medium,0.35,3.6667441625029067,diningtable,0,1,0,1,0
1303,2011_000400,low_light,medium,0.35,3.6667441625029067,pottedplant,0,2,0,2,0
1303,2011_000400,low_light,medium,0.35,3.6667441625029067,tvmonitor,1,0,0,1,1
1303,2011_000400,low_light,severe,0.15,1.3542421143547938,pottedplant,0,1,0,1,0
1303,2011_000400,low_light,severe,0.15,1.3542421143547938,tvmonitor,1,0,0,1,1
1305,2011_000449,gaussian_noise,mild,10.0,22.491429207438394,dog,1,0,0,1,1
1305,2011_000449,gaussian_noise,medium,25.0,14.828751486709063,dog,1,0,0,1,1
1305,2011_000449,gaussian_noise,severe,50.0,9.407978316839106,dog,0,0,1,0,1
1305,2011_000449,gaussian_noise,severe,50.0,9.407978316839106,person,0,1,0,1,0
1305,2011_000449,jpeg_compression,mild,50.0,22.36018468615344,cat,0,1,0,1,0
1305,2011_000449,jpeg_compression,mild,50.0,22.36018468615344,dog,1,0,0,1,1
1305,2011_000449,jpeg_compression,mild,50.0,22.36018468615344,tvmonitor,0,1,0,1,0
1305,2011_000449,jpeg_compression,medium,20.0,19.96012831073194,dog,0,0,1,0,1
1305,2011_000449,jpeg_compression,severe,5.0,16.513741168462417,dog,0,0,1,0,1
1305,2011_000449,low_light,mild,0.6,7.903143371385614,dog,1,0,0,1,1
1305,2011_000449,low_light,medium,0.35,3.700724628983163,dog,1,0,0,1,1
1305,2011_000449,low_light,severe,0.15,1.3804850666529282,dog,1,0,0,1,1
1324,2011_000652,gaussian_noise,mild,10.0,22.439062613290854,motorbike,1,0,0,1,1
1324,2011_000652,gaussian_noise,medium,25.0,14.954675862679194,motorbike,0,0,1,0,1
1324,2011_000652,gaussian_noise,severe,50.0,9.678066493594494,motorbike,0,0,1,0,1
1324,2011_000652,jpeg_compression,mild,50.0,24.414888153366903,motorbike,1,0,0,1,1
1324,2011_000652,jpeg_compression,medium,20.0,21.54469910827643,motorbike,0,0,1,0,1
1324,2011_000652,jpeg_compression,medium,20.0,21.54469910827643,train,0,1,0,1,0
1324,2011_000652,jpeg_compression,severe,5.0,17.594940112934626,motorbike,0,0,1,0,1
1324,2011_000652,low_light,mild,0.6,7.9070655595692685,motorbike,1,0,0,1,1
1324,2011_000652,low_light,medium,0.35,3.7034492640364385,motorbike,1,0,0,1,1
1324,2011_000652,low_light,severe,0.15,1.3824299267182893,motorbike,1,0,0,1,1
1368,2011_001621,gaussian_noise,mild,10.0,19.748746992352523,chair,1,0,0,1,1
1368,2011_001621,gaussian_noise,mild,10.0,19.748746992352523,person,1,1,0,2,1
1368,2011_001621,gaussian_noise,mild,10.0,19.748746992352523,tvmonitor,0,1,0,1,0
1368,2011_001621,gaussian_noise,medium,25.0,12.27776513743766,chair,0,1,1,1,1
1368,2011_001621,gaussian_noise,medium,25.0,12.27776513743766,person,1,0,0,1,1
1368,2011_001621,gaussian_noise,severe,50.0,6.777729785723238,chair,0,0,1,0,1
1368,2011_001621,gaussian_noise,severe,50.0,6.777729785723238,person,0,0,1,0,1
1368,2011_001621,jpeg_compression,mild,50.0,21.637043193742112,chair,1,0,0,1,1
1368,2011_001621,jpeg_compression,mild,50.0,21.637043193742112,person,1,0,0,1,1
1368,2011_001621,jpeg_compression,mild,50.0,21.637043193742112,tvmonitor,0,1,0,1,0
1368,2011_001621,jpeg_compression,medium,20.0,18.667890732255252,chair,0,0,1,0,1
1368,2011_001621,jpeg_compression,medium,20.0,18.667890732255252,person,1,0,0,1,1
1368,2011_001621,jpeg_compression,medium,20.0,18.667890732255252,tvmonitor,0,1,0,1,0
1368,2011_001621,jpeg_compression,severe,5.0,14.48813456392731,chair,0,0,1,0,1
1368,2011_001621,jpeg_compression,severe,5.0,14.48813456392731,person,0,0,1,0,1
1368,2011_001621,low_light,mild,0.6,7.887708285334747,chair,1,0,0,1,1
1368,2011_001621,low_light,mild,0.6,7.887708285334747,person,1,1,0,2,1
1368,2011_001621,low_light,mild,0.6,7.887708285334747,tvmonitor,0,1,0,1,0
1368,2011_001621,low_light,medium,0.35,3.6895908425680735,chair,1,0,0,1,1
1368,2011_001621,low_light,medium,0.35,3.6895908425680735,person,1,1,0,2,1
1368,2011_001621,low_light,medium,0.35,3.6895908425680735,tvmonitor,0,1,0,1,0
1368,2011_001621,low_light,severe,0.15,1.37202248159768,chair,1,0,0,1,1
1368,2011_001621,low_light,severe,0.15,1.37202248159768,person,1,0,0,1,1
1368,2011_001621,low_light,severe,0.15,1.37202248159768,tvmonitor,0,1,0,1,0
1369,2011_001622,gaussian_noise,mild,10.0,22.614170602446173,pottedplant,2,0,6,2,8
1369,2011_001622,gaussian_noise,medium,25.0,14.926037554026747,pottedplant,0,0,8,0,8
1369,2011_001622,gaussian_noise,severe,50.0,9.424524660703934,pottedplant,0,0,8,0,8
1369,2011_001622,jpeg_compression,mild,50.0,18.856405198546152,pottedplant,2,0,6,2,8
1369,2011_001622,jpeg_compression,medium,20.0,16.369336894938556,pottedplant,2,3,6,5,8
1369,2011_001622,jpeg_compression,severe,5.0,13.613608908411445,pottedplant,0,0,8,0,8
1369,2011_001622,low_light,mild,0.6,7.907005645045434,pottedplant,2,0,6,2,8
1369,2011_001622,low_light,medium,0.35,3.7020871610866974,pottedplant,1,0,7,1,8
1369,2011_001622,low_light,severe,0.15,1.3819775651808333,pottedplant,0,0,8,0,8
1385,2011_001895,gaussian_noise,mild,10.0,21.842427069756706,person,1,1,1,2,2
1385,2011_001895,gaussian_noise,mild,10.0,21.842427069756706,sofa,1,0,0,1,1
1385,2011_001895,gaussian_noise,medium,25.0,14.068486955129591,person,1,1,1,2,2
1385,2011_001895,gaussian_noise,medium,25.0,14.068486955129591,sofa,0,0,1,0,1
1385,2011_001895,gaussian_noise,severe,50.0,8.500745253989217,dog,0,1,0,1,0
1385,2011_001895,gaussian_noise,severe,50.0,8.500745253989217,person,0,0,2,0,2
1385,2011_001895,gaussian_noise,severe,50.0,8.500745253989217,sofa,0,0,1,0,1
1385,2011_001895,jpeg_compression,mild,50.0,23.28567563380481,chair,0,1,0,1,0
1385,2011_001895,jpeg_compression,mild,50.0,23.28567563380481,person,1,1,1,2,2
1385,2011_001895,jpeg_compression,mild,50.0,23.28567563380481,sofa,0,0,1,0,1
1385,2011_001895,jpeg_compression,medium,20.0,21.40347154448113,person,1,1,1,2,2
1385,2011_001895,jpeg_compression,medium,20.0,21.40347154448113,sofa,0,0,1,0,1
1385,2011_001895,jpeg_compression,severe,5.0,17.659332670426974,person,0,0,2,0,2
1385,2011_001895,jpeg_compression,severe,5.0,17.659332670426974,sofa,0,0,1,0,1
1385,2011_001895,low_light,mild,0.6,7.896147848689238,person,2,0,0,2,2
1385,2011_001895,low_light,mild,0.6,7.896147848689238,sofa,1,0,0,1,1
1385,2011_001895,low_light,medium,0.35,3.696113474009613,person,1,1,1,2,2
1385,2011_001895,low_light,medium,0.35,3.696113474009613,sofa,1,0,0,1,1
1385,2011_001895,low_light,severe,0.15,1.3765723049660625,person,1,1,1,2,2
1385,2011_001895,low_light,severe,0.15,1.3765723049660625,sofa,0,0,1,0,1
1390,2011_001928,gaussian_noise,mild,10.0,22.697063414836908,person,2,0,0,2,2
1390,2011_001928,gaussian_noise,mild,10.0,22.697063414836908,pottedplant,1,0,0,1,1
1390,2011_001928,gaussian_noise,mild,10.0,22.697063414836908,tvmonitor,1,0,0,1,1
1390,2011_001928,gaussian_noise,medium,25.0,14.987382521440376,person,2,0,0,2,2
1390,2011_001928,gaussian_noise,medium,25.0,14.987382521440376,pottedplant,0,0,1,0,1
1390,2011_001928,gaussian_noise,medium,25.0,14.987382521440376,tvmonitor,1,0,0,1,1
1390,2011_001928,gaussian_noise,severe,50.0,9.447825358937722,person,2,0,0,2,2
1390,2011_001928,gaussian_noise,severe,50.0,9.447825358937722,pottedplant,0,0,1,0,1
1390,2011_001928,gaussian_noise,severe,50.0,9.447825358937722,tvmonitor,1,0,0,1,1
1390,2011_001928,jpeg_compression,mild,50.0,27.829037470417166,person,2,0,0,2,2
1390,2011_001928,jpeg_compression,mild,50.0,27.829037470417166,pottedplant,1,0,0,1,1
1390,2011_001928,jpeg_compression,mild,50.0,27.829037470417166,tvmonitor,1,0,0,1,1
1390,2011_001928,jpeg_compression,medium,20.0,25.008434017557846,person,1,0,1,1,2
1390,2011_001928,jpeg_compression,medium,20.0,25.008434017557846,pottedplant,1,0,0,1,1
1390,2011_001928,jpeg_compression,medium,20.0,25.008434017557846,tvmonitor,1,0,0,1,1
1390,2011_001928,jpeg_compression,severe,5.0,18.869421323116427,person,0,0,2,0,2
1390,2011_001928,jpeg_compression,severe,5.0,18.869421323116427,pottedplant,0,0,1,0,1
1390,2011_001928,jpeg_compression,severe,5.0,18.869421323116427,tvmonitor,1,0,0,1,1
1390,2011_001928,low_light,mild,0.6,7.904171986483282,person,2,0,0,2,2
1390,2011_001928,low_light,mild,0.6,7.904171986483282,pottedplant,1,0,0,1,1
1390,2011_001928,low_light,mild,0.6,7.904171986483282,tvmonitor,1,0,0,1,1
1390,2011_001928,low_light,medium,0.35,3.701067171244902,person,2,0,0,2,2
1390,2011_001928,low_light,medium,0.35,3.701067171244902,pottedplant,1,0,0,1,1
1390,2011_001928,low_light,medium,0.35,3.701067171244902,tvmonitor,1,0,0,1,1
1390,2011_001928,low_light,severe,0.15,1.3807074113879882,person,2,0,0,2,2
1390,2011_001928,low_light,severe,0.15,1.3807074113879882,pottedplant,0,0,1,0,1
1390,2011_001928,low_light,severe,0.15,1.3807074113879882,tvmonitor,1,0,0,1,1
1422,2011_002464,gaussian_noise,mild,10.0,21.262602921671736,bird,0,0,1,0,1
1422,2011_002464,gaussian_noise,mild,10.0,21.262602921671736,sheep,3,0,0,3,3
1422,2011_002464,gaussian_noise,medium,25.0,13.432644747160252,bird,0,0,1,0,1
1422,2011_002464,gaussian_noise,medium,25.0,13.432644747160252,sheep,3,0,0,3,3
1422,2011_002464,gaussian_noise,severe,50.0,7.8216191524866785,bird,0,0,1,0,1
1422,2011_002464,gaussian_noise,severe,50.0,7.8216191524866785,sheep,1,0,2,1,3
1422,2011_002464,jpeg_compression,mild,50.0,17.827635906690507,bird,0,0,1,0,1
1422,2011_002464,jpeg_compression,mild,50.0,17.827635906690507,sheep,3,0,0,3,3
1422,2011_002464,jpeg_compression,medium,20.0,15.577658824340874,bird,0,1,1,1,1
1422,2011_002464,jpeg_compression,medium,20.0,15.577658824340874,cow,0,1,0,1,0
1422,2011_002464,jpeg_compression,medium,20.0,15.577658824340874,sheep,1,0,2,1,3
1422,2011_002464,jpeg_compression,severe,5.0,12.976210917194201,bird,0,0,1,0,1
1422,2011_002464,jpeg_compression,severe,5.0,12.976210917194201,sheep,0,0,3,0,3
1422,2011_002464,low_light,mild,0.6,7.89067410061733,bird,0,0,1,0,1
1422,2011_002464,low_light,mild,0.6,7.89067410061733,sheep,3,1,0,4,3
1422,2011_002464,low_light,medium,0.35,3.691828287478023,bird,0,0,1,0,1
1422,2011_002464,low_light,medium,0.35,3.691828287478023,sheep,3,1,0,4,3
1422,2011_002464,low_light,severe,0.15,1.373484908309359,bird,0,0,1,0,1
1422,2011_002464,low_light,severe,0.15,1.373484908309359,sheep,3,1,0,4,3
1442,2011_002851,gaussian_noise,mild,10.0,23.061555784944954,aeroplane,2,0,0,2,2
1442,2011_002851,gaussian_noise,medium,25.0,15.219622580913954,aeroplane,1,0,1,1,2
1442,2011_002851,gaussian_noise,severe,50.0,9.684459508163977,aeroplane,1,0,1,1,2
1442,2011_002851,jpeg_compression,mild,50.0,25.559851548130716,aeroplane,2,0,0,2,2
1442,2011_002851,jpeg_compression,medium,20.0,23.277301385416116,aeroplane,2,0,0,2,2
1442,2011_002851,jpeg_compression,severe,5.0,19.112052182791533,aeroplane,0,0,2,0,2
1442,2011_002851,low_light,mild,0.6,7.903216891132309,aeroplane,2,0,0,2,2
1442,2011_002851,low_light,medium,0.35,3.7015766163364505,aeroplane,2,0,0,2,2
1442,2011_002851,low_light,severe,0.15,1.3808546734082408,aeroplane,1,0,1,1,2
1452,2011_003038,gaussian_noise,mild,10.0,18.349751452350507,bottle,0,0,1,0,1
1452,2011_003038,gaussian_noise,mild,10.0,18.349751452350507,chair,0,1,0,1,0
1452,2011_003038,gaussian_noise,mild,10.0,18.349751452350507,person,2,1,1,3,3
1452,2011_003038,gaussian_noise,mild,10.0,18.349751452350507,pottedplant,0,0,1,0,1
1452,2011_003038,gaussian_noise,medium,25.0,11.070731881256382,bottle,0,0,1,0,1
1452,2011_003038,gaussian_noise,medium,25.0,11.070731881256382,person,2,0,1,2,3
1452,2011_003038,gaussian_noise,medium,25.0,11.070731881256382,pottedplant,0,0,1,0,1
1452,2011_003038,gaussian_noise,severe,50.0,5.58399309385612,bottle,0,0,1,0,1
1452,2011_003038,gaussian_noise,severe,50.0,5.58399309385612,person,1,0,2,1,3
1452,2011_003038,gaussian_noise,severe,50.0,5.58399309385612,pottedplant,0,0,1,0,1
1452,2011_003038,jpeg_compression,mild,50.0,21.472501295732904,bottle,0,0,1,0,1
1452,2011_003038,jpeg_compression,mild,50.0,21.472501295732904,person,2,1,1,3,3
1452,2011_003038,jpeg_compression,mild,50.0,21.472501295732904,pottedplant,0,0,1,0,1
1452,2011_003038,jpeg_compression,medium,20.0,19.16929684804763,bottle,0,0,1,0,1
1452,2011_003038,jpeg_compression,medium,20.0,19.16929684804763,person,2,0,1,2,3
1452,2011_003038,jpeg_compression,medium,20.0,19.16929684804763,pottedplant,0,0,1,0,1
1452,2011_003038,jpeg_compression,severe,5.0,14.733766142831877,bottle,0,0,1,0,1
1452,2011_003038,jpeg_compression,severe,5.0,14.733766142831877,person,0,0,3,0,3
1452,2011_003038,jpeg_compression,severe,5.0,14.733766142831877,pottedplant,0,0,1,0,1
1452,2011_003038,low_light,mild,0.6,7.885674989425485,bottle,0,0,1,0,1
1452,2011_003038,low_light,mild,0.6,7.885674989425485,chair,0,1,0,1,0
1452,2011_003038,low_light,mild,0.6,7.885674989425485,person,3,1,0,4,3
1452,2011_003038,low_light,mild,0.6,7.885674989425485,pottedplant,1,0,0,1,1
1452,2011_003038,low_light,medium,0.35,3.6878558462826194,bottle,0,0,1,0,1
1452,2011_003038,low_light,medium,0.35,3.6878558462826194,chair,0,1,0,1,0
1452,2011_003038,low_light,medium,0.35,3.6878558462826194,person,2,1,1,3,3
1452,2011_003038,low_light,medium,0.35,3.6878558462826194,pottedplant,1,0,0,1,1
1452,2011_003038,low_light,severe,0.15,1.3704823100459504,bottle,0,0,1,0,1
1452,2011_003038,low_light,severe,0.15,1.3704823100459504,person,2,1,1,3,3
1452,2011_003038,low_light,severe,0.15,1.3704823100459504,pottedplant,0,0,1,0,1
1460,2011_003216,gaussian_noise,mild,10.0,16.769759882954602,cat,1,0,0,1,1
1460,2011_003216,gaussian_noise,medium,25.0,9.147586018086631,cat,0,0,1,0,1
1460,2011_003216,gaussian_noise,severe,50.0,3.7355118772975255,cat,0,0,1,0,1
1460,2011_003216,jpeg_compression,mild,50.0,25.62784556685958,cat,0,0,1,0,1
1460,2011_003216,jpeg_compression,mild,50.0,25.62784556685958,train,0,1,0,1,0
1460,2011_003216,jpeg_compression,medium,20.0,22.32968700413254,cat,0,0,1,0,1
1460,2011_003216,jpeg_compression,severe,5.0,16.74421451321178,cat,0,0,1,0,1
1460,2011_003216,low_light,mild,0.6,7.849407246849936,cat,1,0,0,1,1
1460,2011_003216,low_light,medium,0.35,3.6617054972473944,cat,1,0,0,1,1
1460,2011_003216,low_light,severe,0.15,1.3502877370391178,cat,1,0,0,1,1
